,Course Title,Course Name,Course Department,Instructor Full Name,UGrad,Grad,NonDegree,XReg,VUS,Employee,Withdraw,Year,Semester,Total
2772,SPANSH 320,Spanish & Hispanic-American Li,Romance Languages & Lit,"Giron Negron,Luis M.",0,1,0,0,0,0,0,2023,Fall,1
2773,SPANSH 40,Advanced Spanish Language I,Romance Languages & Lit,"Liander,Johanna Damgaard",12,1,0,0,0,0,0,2023,Fall,13
2774,SPANSH 40,Advanced Spanish Language I,Romance Languages & Lit,"Liander,Johanna Damgaard",13,0,0,0,0,0,0,2023,Fall,13
2775,SPANSH 40,Advanced Spanish Language I,Romance Languages & Lit,"Liander,Johanna Damgaard",13,0,0,0,0,0,0,2023,Fall,13
2776,SPANSH 40,Advanced Spanish Language I,Romance Languages & Lit,"Liander,Johanna Damgaard",6,1,0,1,0,0,0,2023,Fall,8
2777,SPANSH 40,Advanced Spanish Language I,Romance Languages & Lit,"Liander,Johanna Damgaard",10,0,1,0,0,0,0,2023,Fall,11
2778,SPANSH 49H,Languaging & Latinx identities,Romance Languages & Lit,"Parra-Velasco,Maria Luisa",11,0,0,0,0,0,0,2023,Fall,11
2779,SPANSH 49H,Languaging & Latinx identities,Romance Languages & Lit,"Parra-Velasco,Maria Luisa",9,1,0,0,0,0,0,2023,Fall,10
2780,SPANSH 50,Advanced Spanish II,Romance Languages & Lit,"Gutierrez,Adriana",9,1,0,0,0,0,0,2023,Fall,10
2781,SPANSH 50,Advanced Spanish II,Romance Languages & Lit,"Gutierrez,Adriana",14,0,0,0,0,0,0,2023,Fall,14
2782,SPANSH 50,Advanced Spanish II,Romance Languages & Lit,"Gutierrez,Adriana",12,0,0,1,0,0,0,2023,Fall,13
2783,SPANSH 50,Advanced Spanish II,Romance Languages & Lit,"Gutierrez,Adriana",15,0,0,0,0,0,0,2023,Fall,15
2784,SPANSH 50,Advanced Spanish II,Romance Languages & Lit,"Gutierrez,Adriana",10,0,0,0,0,0,0,2023,Fall,10
2785,SPANSH 59,Spanish and the Community,Romance Languages & Lit,"Parra-Velasco,Maria Luisa",13,0,0,0,0,0,0,2023,Fall,13
2786,SPANSH 61N,Ethics of Business in Lat Am,Romance Languages & Lit,"Gutierrez,Adriana",10,0,0,0,0,0,0,2023,Fall,10
2787,SPANSH 61N,Ethics of Business in Lat Am,Romance Languages & Lit,"Gutierrez,Adriana",9,0,0,1,0,0,0,2023,Fall,10
2788,SPANSH 61N,Ethics of Business in Lat Am,Romance Languages & Lit,"Gutierrez,Adriana",9,0,0,0,0,0,0,2023,Fall,9
2789,SPANSH 70B,Golden Age Literature,Romance Languages & Lit,"Giron Negron,Luis M.",9,0,0,2,0,0,0,2023,Fall,11
2790,SPANSH 80T,Translation Wrkshp Spain 20th,Romance Languages & Lit,"Aguirre-Oteiza,Daniel",11,0,0,0,0,0,0,2023,Fall,11
2791,SPANSH 81,Table Talk and Food Writing,Romance Languages & Lit,"Liander,Johanna Damgaard",15,0,0,0,0,0,0,2023,Fall,15
2792,SPANSH 99A,Tutorial - Senior Year,Romance Languages & Lit,"Richman,Kathy A.",1,0,0,0,0,0,0,2023,Fall,1
2826,SUDANESE BA,Intermediate Sudanese Arabic,African & African Amer Studies,"Mugane,John M",0,0,0,1,0,0,0,2023,Fall,1
2827,SUMERIAN AA,Introductory Sumerian I,Near Eastern Languages & Civ,"Barjamovic,Gojko",1,0,0,1,0,0,0,2023,Fall,2
2828,SWAHILI 101AR,Reading in Swahili,African & African Amer Studies,"Mugane,John M",1,0,0,1,0,0,0,2023,Fall,2
2829,SWAHILI AA,Elementary Swahili,African & African Amer Studies,"Mugane,John M",7,0,0,0,0,0,0,2023,Fall,7
2830,SWAHILI BA,Intermediate Swahili,African & African Amer Studies,"Mugane,John M",1,0,0,2,0,0,0,2023,Fall,3
2831,SWEDISH 10A,Beginning Swedish Lang and Lit,Germanic Languages & Lit,"Broome,Agnes",4,0,0,2,0,0,0,2023,Fall,6
2832,SWEDISH 20A,Intermediate Swedish,Germanic Languages & Lit,"Broome,Agnes",5,0,0,0,0,0,0,2023,Fall,5
2833,SYRIAC BA,Intermediate Syriac I,Near Eastern Languages & Civ,"Possekel,Ute",0,0,0,0,0,0,0,2023,Fall,0
2867,TAM 101A,Elementary Tamil,South Asian Studies,"Ripley,Jonathan Daniel",5,0,0,4,0,0,0,2023,Fall,9
2868,TAM 102A,Intermediate Tamil,South Asian Studies,"Ripley,Jonathan Daniel",2,0,0,1,0,0,0,2023,Fall,3
2898,THI 101A,Introductory Thai I,South Asian Studies,"Patil,Parimal G.",0,1,0,1,0,0,0,2023,Fall,2
2899,THI 102A,Intermediate Thai I,South Asian Studies,"Patil,Parimal G.",2,0,0,0,0,0,0,2023,Fall,2
2900,THI 103AR,Readings in Thai I,South Asian Studies,"Patil,Parimal G.",0,0,0,0,0,0,0,2023,Fall,0
2901,TIBET 101A,Elementary Classical Tibetan,South Asian Studies,"van der Kuijp,Leonard Willem Johannes",0,0,0,0,0,1,0,2023,Fall,1
2902,TIBET 102A,Intermediate Classical Tibetan,South Asian Studies,"van der Kuijp,Leonard Willem Johannes",0,0,0,2,0,0,0,2023,Fall,2
2903,TIBET 104AR,Elementary Colloquial Tibetan,South Asian Studies,"Patil,Parimal G.",0,0,0,1,0,0,0,2023,Fall,1
2904,TIBET 106AR,Advanced Colloquial Tibetan,South Asian Studies,"Patil,Parimal G.",1,1,0,0,0,0,0,2023,Fall,2
2905,TIBET 225,Readings in Tibetan Ritual Lit,South Asian Studies,"van der Kuijp,Leonard Willem Johannes",0,3,0,7,0,0,0,2023,Fall,10
2906,TIBET 300,Reading and Research,South Asian Studies,"van der Kuijp,Leonard Willem Johannes",0,1,0,0,0,0,0,2023,Fall,1
2907,TIGRINYA 101AR,Advanced Tigrinya,African & African Amer Studies,"Mugane,John M",2,0,0,0,0,0,0,2023,Fall,2
2908,TIGRINYA AA,Elementary Tigrinya,African & African Amer Studies,"Mugane,John M",3,0,0,0,0,0,0,2023,Fall,3
2909,TIGRINYA BA,Intermediate Tigrinya,African & African Amer Studies,"Mugane,John M",2,0,0,0,0,0,0,2023,Fall,2
2911,TURKISH 120A,Intermediate Modern Turkish I,Near Eastern Languages & Civ,"Demir,Meryem",0,2,0,1,0,0,0,2023,Fall,3
2912,TURKISH 130A,Advanced Turkish I,Near Eastern Languages & Civ,"Taskomur,Himmet",0,1,0,0,0,0,0,2023,Fall,1
2913,TURKISH 140A,Intro to Ottoman Turkish I,Near Eastern Languages & Civ,"Taskomur,Himmet",0,1,0,1,0,0,0,2023,Fall,2
2914,TURKISH 150A,Advanced Ottoman Turkish I,Near Eastern Languages & Civ,"Taskomur,Himmet",0,4,0,0,0,0,0,2023,Fall,4
2915,TURKISH AA,Elementary Modern Turkish I,Near Eastern Languages & Civ,"Demir,Meryem",0,3,0,2,0,0,0,2023,Fall,5
2916,TWI 101AR,Reading in Twi,African & African Amer Studies,"Mugane,John M",4,0,0,0,0,0,0,2023,Fall,4
2917,TWI AA,Elementary Twi,African & African Amer Studies,"Mugane,John M",4,0,0,2,0,0,0,2023,Fall,6
2918,TWI BA,Intermediate Twi,African & African Amer Studies,"Mugane,John M",4,0,0,1,0,0,0,2023,Fall,5
2919,UKRA AA,Elementary Ukrainian I,Slavic Languages & Literatures,"Shpylova-Saeed,Nataliya",3,1,0,2,0,1,0,2023,Fall,7
2920,UKRA BA,Intermediate Ukrainian I,Slavic Languages & Literatures,"Shpylova-Saeed,Nataliya",1,3,0,0,0,0,0,2023,Fall,4
2921,UKRA CR,Advanced Ukrainian,Slavic Languages & Literatures,"Shpylova-Saeed,Nataliya",1,4,0,0,0,0,0,2023,Fall,5
2923,UYGHUR 120A,Intermediate/Advanced Uyghur,East Asian Langs & Civ,"Gulina,Aizezi",1,0,0,0,0,0,0,2023,Fall,1
2924,UYGHUR 300,Readings in Uyghur Lang & Lit,East Asian Langs & Civ,"Gulina,Aizezi",0,1,0,0,0,0,0,2023,Fall,1
2925,VIETNAM 120A,Intermediate Vietnamese,East Asian Langs & Civ,"Le,Hoa",5,0,0,0,0,0,0,2023,Fall,5
2926,VIETNAM 130A,Advanced Vietnamese,East Asian Langs & Civ,"Le,Hoa",5,0,0,2,0,0,0,2023,Fall,7
2927,VIETNAM 91R,Supervised Reading and Researc,East Asian Langs & Civ,"Le,Hoa",1,0,0,0,0,0,0,2023,Fall,1
2928,VIETNAM BA,Elementary Vietnamese,East Asian Langs & Civ,"Le,Hoa",12,0,0,6,0,0,0,2023,Fall,18
2942,WELSH 226R,Readings in Middle Welsh Prose,Celtic Languages & Literatures,"McKenna,Catherine",0,2,0,0,0,0,0,2023,Fall,2
2943,WELSH 229,Welsh Prose c. 1450c.1750,Celtic Languages & Literatures,"Hunter,Thomas G",0,2,0,0,0,0,0,2023,Fall,2
2944,WOLOF 101AR,Advanced Wolof,African & African Amer Studies,"Mugane,John M",1,2,0,0,0,0,0,2023,Fall,3
2945,WOLOF BA,Intermediate Wolof,African & African Amer Studies,"Mugane,John M",0,1,0,1,0,0,0,2023,Fall,2
2959,WSTAFRCN AA,Elementary West African Pidgin,African & African Amer Studies,"Mugane,John M",17,0,0,0,0,0,0,2023,Fall,17
2960,WSTAFRCN BA,Intermediate W. African Pidgin,African & African Amer Studies,Unknown,0,0,0,0,0,0,0,2023,Fall,0
2961,YIDDISH 107,The Politics of Yiddish,Near Eastern Languages & Civ,"Zaritt,Saul",3,0,0,1,0,0,0,2023,Fall,4
2962,YIDDISH 300,Yiddish Language & Literature,Near Eastern Languages & Civ,"Zaritt,Saul",0,1,0,0,0,0,0,2023,Fall,1
2963,YIDDISH AA,Elementary Yiddish I,Near Eastern Languages & Civ,"Feldman,Sara",1,0,0,0,0,0,0,2023,Fall,1
2964,YIDDISH BA,Intermediate Yiddish I,Near Eastern Languages & Civ,"Feldman,Sara",0,0,0,1,0,1,0,2023,Fall,2
2965,YORUBA 101AR,Reading in Yoruba,African & African Amer Studies,"Mugane,John M",3,0,0,0,0,0,0,2023,Fall,3
2966,YORUBA AA,Elementary Yoruba,African & African Amer Studies,"Mugane,John M",5,0,0,4,0,0,0,2023,Fall,9
2967,YORUBA BA,Intermediate Yoruba,African & African Amer Studies,"Mugane,John M",3,0,0,2,0,0,0,2023,Fall,5
2968,ZULU 101AR,Advanced Zulu,African & African Amer Studies,"Mugane,John M",1,0,0,0,0,0,0,2023,Fall,1
2969,ZULU AA,Elementary Zulu,African & African Amer Studies,"Mugane,John M",28,0,0,1,0,0,0,2023,Fall,29
2970,ZULU BA,Intermediate Zulu,African & African Amer Studies,"Mugane,John M",5,0,0,0,0,0,0,2023,Fall,5
27,AFRIKAAN AB,Elementary Afrikaans,African & African Amer Studies,"Mugane,John M",7,0,0,0,0,0,0,2024,Spring,7
72,AKKAD 240,Late Babylonian Priestly Lit,Near Eastern Languages & Civ,"Debourse,Celine Hilde Ilse",0,3,0,0,0,0,0,2024,Spring,3
73,AKKAD AB,Introductory Akkadian II,Near Eastern Languages & Civ,"Barjamovic,Gojko",2,1,0,0,0,0,0,2024,Spring,3
74,ALBANIAN BB,Intermediate Modern AlbanianII,Near Eastern Languages & Civ,"Uthman,Nader",1,1,0,1,0,1,0,2024,Spring,4
75,AMHARIC 101BR,Advanced Amharic II,African & African Amer Studies,"Mugane,John M",5,0,0,3,0,0,0,2024,Spring,8
76,AMHARIC AB,Elementary Amharic,African & African Amer Studies,"Mugane,John M",7,0,0,1,0,0,0,2024,Spring,8
77,AMHARIC BB,Intermediate Amharic,African & African Amer Studies,"Mugane,John M",4,0,0,2,0,0,0,2024,Spring,6
188,ARABIC 130B,Upper-Level Classical Arabic 2,Near Eastern Languages & Civ,"Habib,Muhammad Ahmad",2,2,0,1,0,0,0,2024,Spring,5
189,ARABIC 131B,Upper-Level Modern Arabic II,Near Eastern Languages & Civ,Unknown,0,0,0,0,0,0,0,2024,Spring,0
190,ARABIC 131B,Upper-Level Modern Arabic II,Near Eastern Languages & Civ,"Habib,Muhammad Ahmad",3,3,0,1,0,0,0,2024,Spring,7
191,ARABIC 131B,Upper-Level Modern Arabic II,Near Eastern Languages & Civ,"Habib,Muhammad Ahmad",2,1,0,1,0,0,0,2024,Spring,4
192,ARABIC 152R,Quranic Hermeneutics,Near Eastern Languages & Civ,"Nasser,Shady Hekmat",5,0,0,0,0,0,0,2024,Spring,5
193,ARABIC 202,Madrasa texts across Empires,Near Eastern Languages & Civ,"El-Rouayheb,Khaled",0,3,0,2,0,0,0,2024,Spring,5
194,ARABIC 203,Introduction to Commentaries,Near Eastern Languages & Civ,"El-Rouayheb,Khaled",0,3,0,4,0,0,0,2024,Spring,7
195,ARABIC 210R,Readings in Contemp. Arabic Li,Near Eastern Languages & Civ,"Uthman,Nader",1,0,0,0,0,0,0,2024,Spring,1
196,ARABIC 237R,Contemporary Media Arabic,Near Eastern Languages & Civ,"Madi,Amr Abdelhadi Elsayed",3,0,0,0,0,0,0,2024,Spring,3
197,ARABIC 241BR,Advanced Modern Arabic Bridge,Near Eastern Languages & Civ,"Uthman,Nader",4,1,0,0,0,0,0,2024,Spring,5
198,ARABIC 242BR,Adv Topics in Arabic,Near Eastern Languages & Civ,"Madi,Amr Abdelhadi Elsayed",0,1,0,1,0,0,0,2024,Spring,2
199,ARABIC AA,Elementary Arabic I,Near Eastern Languages & Civ,"Cozzens,Richard",7,1,0,2,0,0,0,2024,Spring,10
200,ARABIC AB,Elementary Arabic II,Near Eastern Languages & Civ,"Malhas,Dana Ahmad Atef",5,4,1,1,0,0,0,2024,Spring,11
201,ARABIC AB,Elementary Arabic II,Near Eastern Languages & Civ,"Malhas,Dana Ahmad Atef",10,1,0,0,0,0,0,2024,Spring,11
202,ARABIC AB,Elementary Arabic II,Near Eastern Languages & Civ,"Cozzens,Richard",12,0,0,1,0,0,0,2024,Spring,13
203,ARABIC AB,Elementary Arabic II,Near Eastern Languages & Civ,"Halaby,Gregory",3,0,0,0,0,0,0,2024,Spring,3
204,ARABIC BB,Intermediate Arabic II,Near Eastern Languages & Civ,"Halaby,Gregory",6,2,0,0,0,0,0,2024,Spring,8
205,ARABIC BB,Intermediate Arabic II,Near Eastern Languages & Civ,"Uthman,Nader",6,3,0,0,0,0,0,2024,Spring,9
206,ARABIC BB,Intermediate Arabic II,Near Eastern Languages & Civ,"Halaby,Gregory",5,1,0,0,0,0,0,2024,Spring,6
207,ARABIC BB,Intermediate Arabic II,Near Eastern Languages & Civ,"Halaby,Gregory",0,0,0,0,0,0,0,2024,Spring,0
208,ARAMAIC 251B,Aramaic Translation,Near Eastern Languages & Civ,"Teeter,Andrew",0,2,0,0,0,0,0,2024,Spring,2
209,ARMEN AB,Elem Modern West Armenian II,Near Eastern Languages & Civ,"Gulesserian,Lisa",0,1,0,0,0,0,0,2024,Spring,1
210,ARMEN BB,Int Modern Western Armenian II,Near Eastern Languages & Civ,"Gulesserian,Lisa",1,0,0,0,0,0,0,2024,Spring,1
211,ARMEN CB,Advanced Modern Armenian II,Near Eastern Languages & Civ,"Gulesserian,Lisa",1,0,0,0,0,0,0,2024,Spring,1
301,BCS AB,Elementary BCS II,Slavic Languages & Literatures,"Kuzmic,Tatiana",3,0,0,1,0,0,0,2024,Spring,4
302,BCS BB,Intermediate BCS II,Slavic Languages & Literatures,"Kuzmic,Tatiana",2,0,0,2,0,0,0,2024,Spring,4
303,BCS CR,Advanced BCS,Slavic Languages & Literatures,"Kuzmic,Tatiana",5,1,0,0,0,0,0,2024,Spring,6
308,BI 101B,Beginning Indonesian,South Asian Studies,"Suryani,Sakti",1,1,0,0,0,0,0,2024,Spring,2
309,BI 102B,Intermediate Indonesian,South Asian Studies,"Suryani,Sakti",0,0,0,1,0,1,0,2024,Spring,2
310,BI 103B,Advanced Indonesian,South Asian Studies,"Suryani,Sakti",0,0,0,1,0,1,0,2024,Spring,2
407,CATALAN 11,Catalan Language and Culture,Romance Languages & Lit,"Aguirre-Oteiza,Daniel",2,0,0,0,0,0,0,2024,Spring,2
514,CHNSE 106B,Intro to Literary Chinese,East Asian Langs & Civ,"Sena,David M",2,2,0,3,0,0,0,2024,Spring,7
515,CHNSE 107B,Intermediate Literary Chinese,East Asian Langs & Civ,"Sena,David M",0,3,0,1,0,0,0,2024,Spring,4
516,CHNSE 120B,Intermediate Modern Chinese,East Asian Langs & Civ,"Wang,Ying-Chieh",10,0,0,0,0,0,0,2024,Spring,10
517,CHNSE 120B,Intermediate Modern Chinese,East Asian Langs & Civ,"Wang,Ying-Chieh",7,2,0,1,0,0,0,2024,Spring,10
518,CHNSE 120B,Intermediate Modern Chinese,East Asian Langs & Civ,"Wang,Ying-Chieh",13,0,0,1,0,0,0,2024,Spring,14
519,CHNSE 123XB,Intermed Mod Chinese - Adv Beg,East Asian Langs & Civ,"Du,Landon (Yuxiao)",12,2,0,0,0,0,0,2024,Spring,14
520,CHNSE 123XB,Intermed Mod Chinese - Adv Beg,East Asian Langs & Civ,"Du,Landon (Yuxiao)",11,0,0,0,0,0,0,2024,Spring,11
521,CHNSE 123XB,Intermed Mod Chinese - Adv Beg,East Asian Langs & Civ,"Du,Landon (Yuxiao)",15,0,0,0,0,0,0,2024,Spring,15
522,CHNSE 130B,Pre-Advanced Modern Chinese,East Asian Langs & Civ,"Yang,Bin",12,0,0,1,0,1,0,2024,Spring,14
523,CHNSE 130B,Pre-Advanced Modern Chinese,East Asian Langs & Civ,"Yang,Bin",14,0,0,0,0,0,0,2024,Spring,14
524,CHNSE 130B,Pre-Advanced Modern Chinese,East Asian Langs & Civ,"Yang,Bin",8,0,0,0,0,0,0,2024,Spring,8
525,CHNSE 130XB,Pre-Adv Mod Chin for High-Prof,East Asian Langs & Civ,"Yang,Shunan",9,0,0,0,0,0,0,2024,Spring,9
526,CHNSE 130XB,Pre-Adv Mod Chin for High-Prof,East Asian Langs & Civ,"Yang,Shunan",6,1,0,1,0,0,0,2024,Spring,8
527,CHNSE 140B,Advanced Modern Chinese,East Asian Langs & Civ,"Chen,Xiaocheng",4,1,0,0,0,0,0,2024,Spring,5
528,CHNSE 140XB,Adv Mod Chin for High-Prof,East Asian Langs & Civ,"Yu,Xiaoshi",3,0,0,0,0,0,0,2024,Spring,3
529,CHNSE 142B,Adv Conversational Chinese,East Asian Langs & Civ,"Chen,Xiaocheng",5,0,0,1,0,0,0,2024,Spring,6
530,CHNSE 150B,Reads & Disc in Acad Prof Chin,East Asian Langs & Civ,"Cai,Jing",3,0,0,0,0,0,0,2024,Spring,3
531,CHNSE 163,Business Chinese,East Asian Langs & Civ,"Cai,Jing",6,0,0,0,0,0,0,2024,Spring,6
532,CHNSE 166R,Chinese in the Humanities,East Asian Langs & Civ,"Liu,Jennifer Li-Chia",12,3,0,2,0,0,0,2024,Spring,17
533,CHNSE 300,Reading and Research,East Asian Langs & Civ,"Bol,Peter K.",0,1,0,0,0,0,0,2024,Spring,1
534,CHNSE 300,Reading and Research,East Asian Langs & Civ,"Elliott,Mark C.",0,2,0,0,0,0,0,2024,Spring,2
535,CHNSE 300,Reading and Research,East Asian Langs & Civ,"Li,Wai-yee",0,1,0,0,0,0,0,2024,Spring,1
536,CHNSE 300,Reading and Research,East Asian Langs & Civ,"Kelly,Thomas Patrick",0,1,0,0,0,0,0,2024,Spring,1
537,CHNSE 300,Reading and Research,East Asian Langs & Civ,"Tian,Xiaofei",0,2,0,0,0,0,0,2024,Spring,2
538,CHNSE 300,Reading and Research,East Asian Langs & Civ,"Puett,Michael J.",0,1,0,0,0,0,0,2024,Spring,1
539,CHNSE 300,Reading and Research,East Asian Langs & Civ,"Wang,David",0,1,0,0,0,0,0,2024,Spring,1
540,CHNSE BB,Elementary Modern Chinese,East Asian Langs & Civ,"Zhang,Fangzheng",14,1,0,1,0,0,0,2024,Spring,16
541,CHNSE BB,Elementary Modern Chinese,East Asian Langs & Civ,"Zhang,Fangzheng",20,1,0,1,0,0,0,2024,Spring,22
542,CHNSE BB,Elementary Modern Chinese,East Asian Langs & Civ,"Zhang,Fangzheng",14,1,0,1,0,0,0,2024,Spring,16
543,CHNSE BB,Elementary Modern Chinese,East Asian Langs & Civ,"Zhang,Fangzheng",7,0,0,0,0,0,0,2024,Spring,7
544,CHNSE BB,Elementary Modern Chinese,East Asian Langs & Civ,"Zhang,Fangzheng",14,0,0,0,0,0,0,2024,Spring,14
545,CHNSE BB,Elementary Modern Chinese,East Asian Langs & Civ,"Zhang,Fangzheng",2,0,0,1,0,0,0,2024,Spring,3
546,CHNSE BB,Elementary Modern Chinese,East Asian Langs & Civ,"Zhang,Fangzheng",0,0,0,0,0,0,0,2024,Spring,0
552,CLAS-HEB AB,Elementary Classical Hebrew II,Near Eastern Languages & Civ,"Teeter,Andrew",3,0,0,0,0,0,0,2024,Spring,3
704,CZCH 113,Readings in Czech,Slavic Languages & Literatures,"Tuckerova,Veronika",3,1,0,0,0,0,0,2024,Spring,4
705,CZCH AB,Elementary Czech II,Slavic Languages & Literatures,"Tuckerova,Veronika",1,0,0,0,0,0,0,2024,Spring,1
706,CZCH BB,Intermediate Czech II,Slavic Languages & Literatures,"Tuckerova,Veronika",2,0,0,0,0,0,0,2024,Spring,2
707,CZCH CR,Advanced Czech,Slavic Languages & Literatures,"Tuckerova,Veronika",1,1,0,0,0,0,0,2024,Spring,2
913,EGYPTARB AB,Elementary Egyptian Arabic,African & African Amer Studies,"Mugane,John M",2,0,0,0,0,0,0,2024,Spring,2
914,EGYPTARB BB,Intermediate Egyptian Arabic,African & African Amer Studies,"Mugane,John M",0,0,0,1,0,0,0,2024,Spring,1
915,EGYPTIAN AB,The Language of the Pharaohs,Near Eastern Languages & Civ,"Manuelian,Peter Der",3,0,0,0,0,0,0,2024,Spring,3
1209,FRENCH 10,Beginning French I,Romance Languages & Lit,"Mills,Nicole",5,0,0,2,0,0,1,2024,Spring,6
1210,FRENCH 11,Beginning French II,Romance Languages & Lit,"Mills,Nicole",11,2,0,2,0,0,0,2024,Spring,15
1211,FRENCH 11,Beginning French II,Romance Languages & Lit,"Mills,Nicole",5,0,0,2,0,0,0,2024,Spring,7
1212,FRENCH 11,Beginning French II,Romance Languages & Lit,"Mills,Nicole",9,0,0,1,0,0,0,2024,Spring,10
1213,FRENCH 11,Beginning French II,Romance Languages & Lit,"Mills,Nicole",10,0,0,0,0,0,0,2024,Spring,10
1214,FRENCH 15,Intensive Beginning French,Romance Languages & Lit,"Mills,Nicole",9,0,1,2,0,0,0,2024,Spring,12
1215,FRENCH 16,Reading French for Research,Romance Languages & Lit,"Mills,Nicole",0,2,0,2,0,0,0,2024,Spring,4
1216,FRENCH 160,The Laboratory Island,Romance Languages & Lit,Unknown,0,0,0,0,0,0,0,2024,Spring,0
1217,FRENCH 161,Reading Proust,Romance Languages & Lit,"Rodriguez,Matthew Elbert",6,0,0,0,1,0,0,2024,Spring,7
1218,FRENCH 20,Intermediate French,Romance Languages & Lit,"Turman,Karen",12,0,0,0,0,0,0,2024,Spring,12
1219,FRENCH 20,Intermediate French,Romance Languages & Lit,"Turman,Karen",8,0,0,1,0,0,0,2024,Spring,9
1220,FRENCH 245,Monique Wittig's Trojan Horse,Romance Languages & Lit,"Kim,Annabel",1,2,0,0,0,0,0,2024,Spring,3
1221,FRENCH 30,Upper-level French,Romance Languages & Lit,"Brisson,Claire-Marie",8,0,0,3,0,0,0,2024,Spring,11
1222,FRENCH 30,Upper-level French,Romance Languages & Lit,"Brisson,Claire-Marie",10,0,0,0,0,0,0,2024,Spring,10
1223,FRENCH 30,Upper-level French,Romance Languages & Lit,"Brisson,Claire-Marie",11,0,0,1,0,0,0,2024,Spring,12
1224,FRENCH 30,Upper-level French,Romance Languages & Lit,"Brisson,Claire-Marie",7,0,0,0,0,0,0,2024,Spring,7
1225,FRENCH 320,French Literature,Romance Languages & Lit,"Conley,Verena",0,1,0,0,0,0,0,2024,Spring,1
1226,FRENCH 330,Doctoral Dissertations,Romance Languages & Lit,"Beizer,Janet L.",0,1,0,0,0,0,0,2024,Spring,1
1227,FRENCH 330,Doctoral Dissertations,Romance Languages & Lit,"Conley,Tom",0,1,0,0,0,0,0,2024,Spring,1
1228,FRENCH 40,Advanced French I,Romance Languages & Lit,"Brisson,Claire-Marie",12,0,0,2,0,0,0,2024,Spring,14
1229,FRENCH 40,Advanced French I,Romance Languages & Lit,"Brisson,Claire-Marie",5,2,0,0,0,0,0,2024,Spring,7
1230,FRENCH 40,Advanced French I,Romance Languages & Lit,"Brisson,Claire-Marie",12,0,0,0,0,0,0,2024,Spring,12
1231,FRENCH 50,Advanced French II,Romance Languages & Lit,"Turman,Karen",6,0,0,0,0,0,0,2024,Spring,6
1232,FRENCH 50,Advanced French II,Romance Languages & Lit,"Turman,Karen",8,1,0,0,0,0,0,2024,Spring,9
1233,FRENCH 62,Sustainable French Industry,Romance Languages & Lit,"Turman,Karen",6,0,0,0,0,0,0,2024,Spring,6
1234,FRENCH 83,Photography and Literature,Romance Languages & Lit,"Rodriguez,Matthew Elbert",7,0,0,0,0,0,0,2024,Spring,7
1235,FRENCH 99B,Tutorial - Senior Year,Romance Languages & Lit,"Richman,Kathy A.",1,0,0,0,0,0,0,2024,Spring,1
1236,FT 101B,Elementary Filipino II,South Asian Studies,"Orsal,Lady Aileen",5,1,0,1,0,0,0,2024,Spring,7
1237,FT 102B,Intermediate Filipino II,South Asian Studies,"Orsal,Lady Aileen",1,0,0,1,0,0,0,2024,Spring,2
1238,FT 103BR,Advanced Filipino,South Asian Studies,"Orsal,Lady Aileen",4,0,0,1,0,0,0,2024,Spring,5
1274,GEEZ BB,Intermediate Geez,African & African Amer Studies,"Mugane,John M",2,0,0,2,0,0,0,2024,Spring,4
1349,GERMAN 100X,"German Lit, History, & Thought",Germanic Languages & Lit,"Carranza,Daniel",3,2,0,0,0,0,0,2024,Spring,5
1350,GERMAN 10AB,Beginning German (Intensive),Germanic Languages & Lit,"Pirozhenko,Ekaterina Petrovna",5,3,0,1,0,0,0,2024,Spring,9
1351,GERMAN 10B,Beginning German,Germanic Languages & Lit,"Pirozhenko,Ekaterina Petrovna",6,1,0,1,0,0,0,2024,Spring,8
1352,GERMAN 10B,Beginning German,Germanic Languages & Lit,"Pirozhenko,Ekaterina Petrovna",12,0,0,1,0,0,0,2024,Spring,13
1353,GERMAN 117,Voices of Diversity,Germanic Languages & Lit,Unknown,0,0,0,0,0,0,0,2024,Spring,0
1354,GERMAN 119B,"Great Works, Short Texts",Germanic Languages & Lit,"Dymek,Anne",6,1,0,0,0,0,0,2024,Spring,7
1355,GERMAN 137,Effi Briest and Madame Bovary,Germanic Languages & Lit,Unknown,0,2,0,0,0,0,0,2024,Spring,2
1356,GERMAN 145,German and Austrian Modernism,Germanic Languages & Lit,"Burgard,Peter J.",6,1,0,1,0,0,0,2024,Spring,8
1357,GERMAN 150,Under Surveillance,Germanic Languages & Lit,Unknown,0,0,0,0,0,0,0,2024,Spring,0
1358,GERMAN 20AB,Intermediate German: Intensive,Germanic Languages & Lit,"Pirozhenko,Ekaterina Petrovna",5,1,0,0,0,0,0,2024,Spring,6
1359,GERMAN 20B,Intermediate German,Germanic Languages & Lit,"Pirozhenko,Ekaterina Petrovna",6,0,0,1,0,0,0,2024,Spring,7
1360,GERMAN 20B,Intermediate German,Germanic Languages & Lit,"Pirozhenko,Ekaterina Petrovna",6,3,0,0,0,0,0,2024,Spring,9
1361,GERMAN 219,German Poetry,Germanic Languages & Lit,"Burgard,Peter J.",2,5,0,1,0,0,0,2024,Spring,8
1362,GERMAN 223,Kleist's Die Herrmannschlacht,Germanic Languages & Lit,Unknown,2,1,0,0,0,0,0,2024,Spring,3
1363,GERMAN 260,Writing the Body,Germanic Languages & Lit,Unknown,0,0,0,0,0,0,0,2024,Spring,0
